Movie ID, Movie Name
101917,Freddys Dead The Final Nightmare (1991)
101921,Fried Green Tomatoes (1991) 
101962,Gojira vs. Kingu GidorÉ (1991) 
101969,Grand Canyon (1991) 
101988,Guyver (1991) 
102004,The Hard Way (1991) 
102014,Hear My Song (1991) 
102015,Hearts of Darkness A Filmmakers Apocalypse (1991)
102032,High Strung (1991)
102034,Highlander II The Quickening (1991) 
102035,Highway 61 (1991)
102048,Homicide (1991) 
102057,Hook (1991) 
102059,Hot Shots (1991) 
102065,House Party 2 (1991) 
102070,Hudson Hawk (1991) 
102071,Hum (1991)
102095,If Looks Could Kill (1991) 
102138,JFK (1991)
102175,Jungle Fever (1991)
102178,K2 (1991) 
102181,Kafka (1991) 
102202,Kickboxer 2 The Road Back (1991)
102216,King Ralph (1991)
102250,L.A. Story (1991) 
102266,The Last Boy Scout (1991) 
102293,Lik Wong (1991) 
102369,Madar (1991)
102370,Madonna Truth or Dare (1991)
102388,The Man in the Moon (1991)
102392,Manipulation (1991)
102411,The Marrying Man (1991)
102426,Mediterraneo (1991) 
102432,Men of Respect (1990)
102439,To meteoro vima tou pelargou (1991)
102492,My Girl (1991)
102494,My Own Private Idaho (1991)
102510,The Naked Gun 2´ The Smell of Fear (1991) 
102511,Naked Lunch (1991) 
102526,New Jack City (1991) 
102536,Night on Earth (1991) 
102558,Nothing But Trouble (1991) 
102564,Nudist Colony of the Dead (1991) 
102587,Omohide poro poro (1991)
102592,One False Move (1992)
102593,One Good Cop (1991)
102603,Oscar (1991)
102674,The Pistol The Birth of a Legend (1991)
102685,Point Break (1991)
102687,Poison (1991) 
102690,Popcorn (1991)
102703,Prayer of the Rollerboys (1990) 
102713,The Prince of Tides (1991)
102719,Problem Child 2 (1991)
102729,Pure Luck (1991)
102744,Quigley Down Under (1990) 
102768,Regarding Henry (1991)
102783,Revenge of Billy the Kid (1992) 
102798,Robin Hood Prince of Thieves (1991) 
102800,Robot Jox (1989)
102803,The Rocketeer (1991) 
102900,Shattered (1991)
102915,Showdown in Little Tokyo (1991) 
102926,The Silence of the Lambs (1991) 
102943,Slacker (1991) 
102945,Sleeping with the Enemy (1991)
102951,Soapdish (1991)
102958,S¢lo con tu pareja (1991)
102975,Star Trek VI The Undiscovered Country (1991) 
102979,Stepping Out (1991) 
102984,Stone Cold (1991)
102989,Straight Out of Brooklyn (1991) 
103002,Subspecies (1991) 
103003,Suburban Commando (1991) 
103030,Tacones lejanos (1991) 
103035,Taking Care of Business (1990)
103039,Talkin Dirty After Dark (1991)
103060,Teenage Mutant Ninja Turtles II The Secret of the Ooze (1991) 
103064,Terminator 2 Judgment Day (1991)
103074,Thelma &amp; Louise (1991)
103077,Theres Nothing Out There (1991) 
103105,Toto le hÇros (1991) 
103112,Toy Soldiers (1991) 
103116,Trancers II (1991)
103176,Urga (1991)
103186,Vacas (1992)
103241,What About Bob? (1991)
103243,Where Angels Fear to Tread (1991)
103247,White Fang (1991) 
103251,White Palace (1990)
103594,1492 Conquest of Paradise (1992)Biography
103596,3 Ninjas (1992) 
103634,Aileen Wuornos The Selling of a Serial Killer (1993)
103639,Aladdin (1992)
103644,Alien? (1992)
103704,Ano natsu ichiban shizukana umi (1991)
103759,Bad Lieutenant (1992) 
103767,Baraka (1992)
103772,Basic Instinct (1992)
103776,Batman Returns (1992) 
103783,BÇbÇs Kids (1992)
103786,Beethoven (1992) 
103793,Bennys Video (1992) 
103805,Beyond the Law (1993)
103843,Blown Away (1993) 
103850,Bob Roberts (1992)
103855,The Bodyguard (1992)
103859,Boomerang (1992) 
103873,Braindead (1992) 
103874,Dracula (1992) 
103893,Buffy the Vampire Slayer (1992) 
103905,Cest arrivÇ präs de chez vous (1992)
103919,Candyman (1992)
103923,Captain America (1990) 
103924,Captain Ron (1992) 
103939,Chaplin (1992)
103950,Sing si lip yan (1993) 
103956,Childs Play 3 (1991)
103957,Children of the Night (1991)
103976,City of Joy (1992)
103978,Class Act (1992)
103994,Como agua para chocolate (1992)
104008,Conte dhiver (1992)
104009,Cool World (1992)
104029,Cronos (1993)
104036,The Crying Game (1992) 
104070,Death Becomes Her (1992) 
104107,Diggstown (1992)
104181,Wuthering Heights (1992)
104187,Encino Man (1992) 
104231,Far and Away (1992) 
104254,FernGully The Last Rainforest (1992)
104257,A Few Good Men (1992) 
104265,Final Analysis (1992)
104275,Fires of Kuwait (1992) 
104283,Folks (1992) 
104285,J°dlo (1993)
104291,Forever Young (1992)
104299,Freejack (1992)
104346,Gladiator (1992) 
104348,Glengarry Glen Ross (1992)
104352,Gojira vs. Mosura (1992) 
104361,A Grand Day Out with Wallace and Gromit (1989)
104389,The Hand That Rocks the Cradle (1992)
104409,Hellraiser III Hell on Earth (1992) 
104418,Highway to Hell (1991) 
104427,Hoffa (1992)
104431,Home Alone 2 Lost in New York (1992) 
104437,Honey I Blew Up the Kid (1992) 
104438,Honeymoon in Vegas (1992)
104452,HouseSitter (1992)
104454,Howards End (1992)
104466,Husbands and Wives (1992)
104507,Indochine (1992)
104511,Innocent Blood (1992)
104522,Into the West (1992) 
104537,The JFK Assassination The Jim Garrison Tapes (1992)
104545,Jam¢n jam¢n (1992) 
104549,Jennifer Eight (1992) 
104561,Jo Jeeta Wohi Sikandar (1992) 
104573,Juice (1992) 
104652,Kurenai no buta (1992)
104684,Lat sau san taam (1992)
104691,The Last of the Mohicans (1992) 
104692,The Lawnmower Man (1992)
104694,A League of Their Own (1992) 
104695,Leap of Faith (1992) 
104714,Lethal Weapon 3 (1992)
104753,The Long Day Closes (1992)
104756,Lorenzos Oil (1992)
104779,Bitter Moon (1992)
104782,LÇolo (1992) 
104797,Malcolm X (1992)
104802,The Mambo Kings (1992)
104804,Man Trouble (1992)
104815,El mariachi (1992)
104850,Memoirs of an Invisible Man (1992)
104868,The Mighty Ducks (1992) 
104879,Miracle Beach (1992)
104926,Mr. Baseball (1992)
104940,The Muppet Christmas Carol (1992) 
104952,My Cousin Vinny (1992)
104984,Nervous Ticks (1992)
104990,Newsies (1992)
105019,De noorderlingen (1992)
105046,Of Mice and Men (1992)
105089,The Panama Deception (1992)
105104,Passenger 57 (1992)
105112,Patriot Games (1992)
105121,The People Under the Stairs (1991) 
105128,Pet Sematary II (1992) 
105130,Peters Friends (1992) 
105151,The Player (1992)
105159,The Power of One (1992)
105161,Pratikar (1991)
105185,Psy (1992)
105211,Radio Flyer (1992)
105212,Rage and Honor (1992)
105217,Raising Cain (1992) 
105219,Rapid Fire (1992)
105226,Red Rock West (1993) 
105236,Reservoir Dogs (1992)
105265,A River Runs Through It (1992)
105275,Romper Stomper (1992) 
105316,Sarafina (1992)
105323,Scent of a Woman (1992)
105327,School Ties (1992)
105378,Shadows and Fog (1991)
105399,Shuang long hui (1992) 
105414,Single White Female (1992)
105415,Singles (1992)
105417,Sister Act (1992)
105428,Sleepwalkers (1992)
105435,Sneakers (1992)
105450,South Central (1992) 
105459,Split Second (1992)
105466,Stay Tuned (1992) 
105477,Stop Or My Mom Will Shoot (1992) 
105488,Strictly Ballroom (1992) 
105526,The Taking of Beverly Hills (1991)
105572,That Night (1992)
105585,Thunderheart (1992)
105601,Titanica (1995)
105602,Tito i ja (1992) 
105616,Tom and Jerry The Movie (1992)
105629,Toys (1992) 
105643,Troll 2 (1990) 
105665,Twin Peaks Fire Walk with Me (1992)
105682,Un coeur en hiver (1992)
105690,Under Siege (1992)
105695,Unforgiven (1992)
105698,Universal Soldier (1992) 
105712,Utz (1992)
105714,Uzlasma (1992)
105764,Visions of Light (1992)
105793,Waynes World (1992)
105812,White Men Cant Jump (1992) 
105888,Zendegi va digar hich (1992) 
106215,Acci¢n mutante (1993) 
106218,Ad Fundum (1996)
106220,Addams  Values (1993) 
106226,The Age of Innocence (1993)
106246,Alive (1993) Biography
106290,Anna Ot shesti do vosemnadtsati (1994)Biography
106305,La ardilla roja (1993) 
106307,Arizona Dream (1992) 
106308,Army of Darkness (1992) 
106309,Joshua Tree (1993) 
106331,Un a§o perdido (1993)
106332,Ba wang bie ji (1993)
106339,Backbeat (1994)
106341,Bad Boy Bubby (1993)
106364,Batman Mask of the Phantasm (1993)
106384,Glocken aus der Tiefe - Glaube und Aberglaube in Ru·land (1993)
106387,Benny &amp; Joon (1993) 
106393,Best of the Best 2 (1993)
106400,The Beverly Hillbillies (1993)
106417,Gekij-ban - Bishjo senshi SàrÉ Mñn R (1993)
106447,Bodies Rest &amp; Motion (1993)
106452,Body Snatchers (1993) 
106453,Body of Evidence (1993)
106469,Bound by Honor (1993)
106471,Boxing Helena (1993)
106489,A Bronx Tale (1993) 
106500,CB4 (1993)
106519,Carlitos Way (1993) 
106521,Carnosaur (1993)
106535,The Cement Garden (1993)
106582,Cliffhanger (1993)
106598,Coneheads (1993)
106611,Cool Runnings (1993) 
106620,Contamination .7 (1993)
106627,The Crush (1993)
106664,The Dark Half (1993)
106673,Dave (1993)
106677,Dazed and Confused (1993) 
106697,Demolition Man (1993)
106701,Dennis the Menace (1993)
106732,Distant Cousins (1993)
106761,Double Dragon (1994) 
106770,Dragon The Bruce Lee Story (1993)Biography
106833,Ethan Frome (1993)
106834,Even Cowgirls Get the Blues (1993) 
106856,Falling Down (1993) 
106881,Fearless (1993)
106912,Fire in the Sky (1993)
106918,The Firm (1993)
106941,For Love or Money (1993) 
106950,Fortress (1992)
106965,Free Willy (1993) 
106966,Fresa y chocolate (1993) 
106977,The Fugitive (1993) 
107002,Germinal (1993)
107004,Geronimo An American Legend (1993)
107007,Gettysburg (1993)
107027,Gojira VS Mekagojira (1993) 
107034,The Good Son (1993)
107045,Grief (1993)
107048,Groundhog Day (1993) 
107050,Grumpy Old Men (1993) 
107057,Guilty as Sin (1993) 
107076,Hard Target (1993)
107079,Sugar Hill (1993) 
107086,Hated GG Allin &amp; the Murder Junkies (1993)Biography
107091,Heart and Souls (1993) 
107120,Hocus Pocus (1993)
107131,Homeward Bound The Incredible Journey (1993) 
107144,Hot Shots Part Deux (1993) 
107148,House of Cards (1993)
107151,The House of the Spirits (1993)
107206,In the Line of Fire (1993)
107207,In the Name of the Father (1993)
107209,In weiter Ferne so nah (1993) 
107211,Indecent Proposal (1993)
107212,Indian Summer (1993) 
107214,Indien (1993) 
107254,Jason Goes to Hell The Final Friday (1993)
107282,The Joy Luck Club (1993)
107286,Judgment Night (1993)
107290,Jurassic Park (1993)
107302,Kalifornia (1993)
107315,Kika (1993)
107362,Last   Hero (1993) 
107387,Leprechaun (1993) 
107426,Little Buddha (1993)
107438,Look Whos Talking Now (1993)
107472,Die Macht der Bilder Leni Riefenstahl (1993)Biography
107473,Mad Dog and Glory (1993)
107478,Made in America (1993)
107497,Malice (1993)
107501,The Man Without a Face (1993)
107507,Manhattan Murder  (1993) 
107554,Menace II Society (1993) 
107561,Metamorphosis The Alien Factor (1990)
107606,Mothers Boys (1994)
107611,Mr. Jones (1993)
107614,Mrs. Doubtfire (1993) 
107616,Much Ado About Nothing (1993) 
107617,Mói du du xanh (1993)
107630,My Life (1993)
107653,Naked (1993)
107659,Loaded Weapon 1 (1993) 
107664,Necronomicon (1993)
107665,Needful Things (1993) 
107666,The Neighbor (1993) 
107688,The Nightmare Before Christmas (1993)
107692,Jñbà ninpñch (1993)
107711,Nowhere to Run (1993)
107715,Nukie (1988)
107750,Only the Strong (1993) 
107756,Orlando (1992) 
107763,The Outfit (1993) 
107786,Passage Ö lacte (1993)
107798,The Pelican Brief (1993) 
107808,A Perfect World (1993) 
107818,Philadelphia (1993)
107822,The Piano (1993)
107843,Point of No Return (1993)
107889,The Program (1993) 
107917,Rage and Honor II (1993)
107920,Raining Stones (1993) 
107930,Reckless Kelly (1993)
107943,The Remains of the Day (1993)
107953,Return of the Living Dead III (1993)
107966,Ripa ruostuu (1993)
107969,Rising Sun (1993) 
107977,Robin Hood Men in Tights (1993) 
107978,RoboCop 3 (1993)
107985,Rookie of the Year (1993)
107999,Ruby Cairo (1992)
108002,Rudy (1993)
108037,The Sandlot (1993) 
108052,Schindlers List (1993)
108065,Searching for Bobby Fischer (1993) 
108071,The Secret Garden (1993)
108101,Shadowlands (1993)
108122,  Cuts (1993) 
108147,Sister Act 2 Back in the Habit (1993)
108149,Six Degrees of Separation (1993) 
108160,Sleepless in Seattle (1993) 
108162,Sliver (1993)
108171,Sniper (1993) 
108175,Det sociala arvet (1993)
108185,Sommersby (1993)
108188,Sonatine (1993)
108211,Stalingrad (1993)
108238,Striking Distance (1993)
108255,Super Mario Bros. (1993) 
108258,Surf Ninjas (1993) 
108265,Swing Kids (1993)
108308,Teenage Mutant Ninja Turtles III (1993) 
108327,The Thing Called Love (1993)
108330,This Boys Life (1993)
108333,The Three Musketeers (1993) 
108358,Tombstone (1993) 
108394,Trois couleurs Bleu (1993)
108399,True  (1993)
108410,Twenty Bucks (1993)
108425,Die tîdliche Maria (1993)
108451,Untamed Heart (1993)
108471,Vale Abra?o (1993)
108473,The Vanishing (1993)
108484,Veturimiehet heiluttaa (1992)
108500,Les visiteurs (1993) 
108504,Voor een verloren soldaat (1992)
108515,The  Room (1993)
108525,Waynes World 2 (1993)
108550,Whats Eating Gilbert Grape (1993)
108551,Whats Love Got to Do with It (1993)
108583,Wittgenstein (1993)
108598,Wallace &amp; Gromit in The Wrong Trousers (1993)
108614,San lau sing woo dip gim (1993) 
108624,Yi tian tu long ji Zhi mo jiao jiao zhu (1993) 
108656,Zhong an zu (1993) 
109015,3 Ninjas Kick Back (1994) 
109021,8 Seconds (1994)
109028,? kîldum klaka (1995) 
109035,Above the Rim (1994) 
109040,Ace Ventura Pet Detective (1994)
109045,The  s of Priscilla Queen of the Desert (1994) 
109067,The Air Up There (1994)
109068,Airheads (1994)
109117,Andaz Apna Apna (1994)
109127,Angels in the Outfield (1994)
109144,A.P.E.X. (1994)
109190,Babys Day Out (1994) 
109219,Barcelona (1994) 
109254,Beverly Hills Cop III (1994) 
109277,Gekij-ban - Bishjo senshi SàrÉ Mñn S (1994)
109279,Black Beauty (1994) 
109287,Blank Check (1994)
109297,Blink (1994) 
109303,Blown Away (1994)
109305,Blue Chips (1994)
109322,Bottle Rocket (1994) 
109327,Brainscan (1994) 
109340,The Browning Version (1994)
109348,Bullets Over Broadway (1994) 
109357,C Blok (1994)
109361,Cabin Boy (1994)
109368,Camilla (1994)
109369,Camp Nowhere (1994) 
109370,Canadian Bacon (1995)
109374,Captives (1994) 
109378,Cari fottutissimi amici (1994)
109382,Caro diario (1993)
109403,Chasers (1994)
109410,ChickenHawk (1994)
109415,Children of the Corn III Urban Harvest (1995)
109417,China Moon (1994)
109424,Chung Hing sam lam (1994)
109444,Clear and Present Danger (1994) 
109445,Clerks. (1994)
109446,The Client (1994) 
109447,Clifford (1994)
109456,Color of Night (1994)
109480,Cops and Robbersons (1994)
109484,Corrina Corrina (1994) 
109504,Crooklyn (1994) 
109506,The Crow (1994) 
109508,Crumb (1994)Biography
109517,Cyborg Cop (1993)
109520,D2 The Mighty Ducks (1994) 
109578,Death Wish V The Face of Death (1994)
109592,Dellamorte Dellamore (1994) 
109635,Disclosure (1994)
109642,Dolores Claiborne (1995) 
109676,Drop Zone (1994)
109686,Dumb &amp; Dumber (1994)
109688,Dung che sai duk (1994) 
109707,Ed Wood (1994)
109723,Embrace of the Vampire (1995)
109739,Ernest Goes to School (1994) 
109759,Exotica (1994)
109813,The Flintstones (1994)
109830,Forrest Gump (1994)
109831,Four Weddings and a Funeral (1994) 
109835,Frank &amp; Jesse (1995)
109836,Frankenstein (1994) 
109842,Fresh (1994) 
109855,Fun (1994) 
109890,The Getaway (1994) 
109891,Getting Even with Dad (1994)
109913,Go Fish (1994)
109924,Gore Whore (1994)
109936,Greedy (1994)
109951,Guarding Tess (1994)
110005,Heavenly Creatures (1994)
110006,Heavy Weights (1995) 
110008,Heisei tanuki gassen ponpoko (1994)
110027,Highlander III The Sorcerer (1994)
110057,Hoop Dreams (1994) 
110064,House Party 3 (1994)
110066,Houseguest (1995)
110074,The Hudsucker Proxy (1994) 
110076,Hum Aapke Hain Koun... (1994) 
110081,Huozhe (1994)
110093,I Love Trouble (1994) 
110116,Immortal Beloved (1994)
110137,The Inkwell (1994) 
110146,Intersection (1994)
110148,Interview with the Vampire The Vampire Chronicles (1994)
110157,Iron Will (1994)
110167,It Could Happen to You (1994) 
110197,Jimmy Hollywood (1994) 
110200,Jing wu ying xiong (1994) 
110207,Jonathan degli orsi (1994)
110216,Junior (1994)
110265,Killing Zoe (1993) 
110308,The Last Seduction (1994)
110322,Legends of the Fall (1994)
110329,Leprechaun 2 (1994) 
110353,Lightning Jack (1994)
110357,The Lion King (1994)
110363,Little Big League (1994)
110364,Little Giants (1994)
110365,Little Odessa (1994) 
110366,The Little Rascals (1994)
110367,Little Women (1994)
110377,London (1994)
110395,Love and a .45 (1994)
110399,A Low Down Dirty Shame (1994) 
110413,LÇon (1994) 
110428,The Madness of King George (1994)
110443,Major Payne (1995)
110475,The Mask (1994) 
110478,Maverick (1994) 
110490,Men of  (1994) 
110516,Milk Money (1994)
110527,Miracle on 34th Street (1994)
110570,Il mostro (1994)
110588,Mrs. Parker and the Vicious Circle (1994)
110598,Muriels Wedding (1994) 
110604,Mute Witness (1994)
110612,My Father the Hero (1994)
110622,Naked Gun 33 1/3 The Final Insult (1994) 
110631,Nattevagten (1994)
110632,Natural Born Killers (1994) 
110657,The Next Karate Kid (1994) 
110675,No Contest (1995)
110678,No Escape (1994) 
110684,Nobodys Fool (1994) 
110719,Okno v Parizh (1994) 
110725,On Deadly Ground (1994) 
110729,Once Were Warriors (1994) 
110737,Only You (1994)
110759,PCU (1994)
110771,The Paper (1994) 
110823,Phantasm III Lord of the Dead (1994) 
110832,Pid huivista kiinni Tatjana (1994)
110851,Plughead Rewired Circuitry Man II (1994)
110857,Police Academy Mission to Moscow (1994)
110877,Il postino (1994)
110882,Before the Rain (1994)
110889,Priest (1994)
110907,Pràt-Ö-Porter (1994) 
110912,Pulp Fiction (1994)
110917,Una pura formalitÖ (1994)
110932,Quiz Show (1994)
110939,Radioland Murders (1994)
110944,Rapa Nui (1994) 
110950,Reality Bites (1994) 
110955,The Ref (1994)
110971,Renaissance Man (1994) 
110978,The Return of the Texas Chainsaw Massacre (1994) 
110989,Riõhie Riõh (1994)
110997,The River Wild (1994) 
111001,The Road to Wellville (1994) 
111003,The Puppet Masters (1994)
111019,Les roseaux sauvages (1994)
111070,The Santa Clause (1994) 
111094,The Scout (1994) 
111127,Serial Mom (1994)
111143,The Shadow (1994) 
111149,Shallow Grave (1994)
111161,The Shawshank Redemption (1994) 
111190,Il silenzio dei prosciutti (1994)
111194,A Simple Twist of Fate (1994) 
111252,Spanking the Monkey (1994) 
111255,The Specialist (1994)
111256,Speechless (1994)
111257,Speed (1994)
111280,Star Trek Generations (1994) 
111282,Stargate (1994) 
111293,The Stîned Age (1994)
111301,Street Fighter (1994) 
111309,The Sum of Us (1994) 
111323,Surviving the Game (1994) 
111333,The Swan Princess (1994)
111341,S†t†ntang¢ (1994) 
111408,Thats Entertainment III (1994)
111418,Threesome (1994)
111419,Thumbelina (1994)
111438,Timecop (1994)
111470,Trading Mom (1994)
111486,Trevor (1994) 
111495,Trois couleurs Rouge (1994)
111503,True Lies (1994)
111507,Trois couleurs Blanc (1994) 
111512,Jui kuen II (1994) 
111579,Utomlennye solntsem (1994)
111590,Vanya on 42nd Street (1994) 
111602,Venus in Furs (1994)
111667,The  (1994)
111686,New Nightmare (1994)
111693,When a Man Loves a Woman (1994)
111742,Wolf (1994) 
111756,Wyatt Earp (1994) Biography
111797,Yin shi nan nu (1994)
111825,Zero Tolerance (1994)
111845,Zire darakhatan zeyton (1994)
112255,3 Ninjas Knuckle Up (1995) 
112281,Ace Ventura When Nature Calls (1995)
112346,The American President (1995) 
112379,Antonia (1995) 
112384,Apollo 13 (1995)
112401,Assassins (1995)
112431,Babe (1995) 
112438,The Babysitter (1995)
112442,Bad Boys (1995) 
112445,Badkonake sefid (1995)
112453,Balto (1995)
112461,The Basketball Diaries (1995)
112462,Batman Forever (1995) 
112471,Before Sunrise (1995)
112476,Belmonte (1995)
112483,Best of the Best 3 No Turning Back (1995)
112499,The Big Green (1995)
112508,Billy Madison (1995)
112513,Bishjo senshi SàrÉ Mñn sñpÉ S - SàrÉ nain senshi shuuketsu Black-Dream-Hole no kiseki (1995)
112536,Bloodsport 2 (1996)
112553,Bumbai (1995)
112556,Le bonheur est dans le prÇ (1995)
112571,Boys on the Side (1995) 
112572,The Brady Bunch Movie (1995)
112573,Braveheart (1995)Biography
112579,The Bridges of Madison County (1995)
112585,The Brothers McMullen (1995) 
112602,Bushwhacked (1995) 
112604,Butterfly Kiss (1995) 
112606,Bye Bye Love (1995)
112619,El Callej¢n de los Milagros (1995)
112625,Candyman Farewell to the Flesh (1995)
112631,Carl Th. Dreyer Min metier (1995)Biography
112637,Carrington (1995)
112641,Casino (1995)
112642,Casper (1995)
112651,The Celluloid Closet (1995)
112679,Circle of Friends (1995)
112682,La citÇ des enfants perdus (1995) 
112688,Clockers (1995)
112690,Clockwork Mice (1995)
112691,Wallace and Gromit in A Close Shave (1995)
112697,Clueless (1995)
112714,Le confessionnal (1995)
112715,Congo (1995) 
112722,Copycat (1995) 
112740,Crimson Tide (1995) 
112757,The Cure (1995)
112760,Cutthroat Island (1995) 
112769,La cÇrÇmonie (1995) 
112792,Dangerous Minds (1995)
112817,Dead Man (1995) 
112818,Dead Man Walking (1995) 
112819,Dead Presidents (1995) 
112851,Desperado (1995)
112857,Devil in a Blue Dress (1995) 
112864,Die Hard With a Vengeance (1995)
112870,Dilwale Dulhania Le Jayenge (1995) 
112883,Don Juan DeMarco (1994) 
112887,The Doom Generation (1995) 
112896,Dracula Dead and Loving It (1995) 
112913,Duo luo tian shi (1995) 
112922,El d°a de la bestia (1995) 
112950,Empire Records (1995) 
112966,The Englishman Who Went Up a Hill But Came Down a Mountain (1995) 
113010,Fair Game (1995)
113041,Father of the Bride Part II (1995)
113071,First Knight (1995) 
113074,Fist of the North Star (1995) 
113080,Flirt (1995)
113083,La flor de mi secreto (1995)
113097,Forget Paris (1995)
113101,Four Rooms (1995)
113114,Free Willy 2 The   Home (1995) 
113117,French Kiss (1995) 
113118,Friday (1995) 
113161,Get  y (1995)
113187,Gojira vs. DesutoroiÉ (1995) 
113189,GoldenEye (1995)
113198,A Goofy Movie (1995)
113211,The Grass Harp (1995) 
113228,Grumpier Old Men (1995)
113243,Hackers (1995)
113247,La haine (1995)
113253,Halloween The Curse of Michael Myers (1995)
113277,Heat (1995)
113280,Heavy (1995)
113303,Hideaway (1995) 
113305,Higher Learning (1995)
113313,Hollow Point (1996) 
113326,Hung fan kui (1995) 
113347,How to Make an American Quilt (1995) 
113360,The Hunted (1995) 
113375,I.D. (1995) 
113409,In the Mouth of Madness (1994)
113419,The Indian in the Cupboard (1995) 
113436,Io no spik inglish (1995)
113448,Jack &amp; Sarah (1995) 
113451,Jade (1995)
113464,Jeffrey (1995) 
113481,Johnny Mnemonic (1995)
113490,The Journey of August King (1995)
113492,Judge Dredd (1995)
113497,Jumanji (1995)
113500,Jury Duty (1995)
113501,Just Cause (1995) 
113537,Kicking and Screaming (1995) 
113540,Kids (1995) 
113552,Kiss of Death (1995)
113568,Kkaku kidtai (1995)
113581,Kun en pige (1995)
113613,The Last Supper (1995)
113627,Leaving Las Vegas (1995)
113634,Midnight in Saint Petersburg (1996)
113649,Libertarias (1996)
113651,Lie huo zhan che (1995) 
113670,A Little Princess (1995)
